id	text
en_027371	白色 :: 白色将成为狗屋的_一个好颜色，因为它的温度相当低，对可怜的狗来说不会太热，正如在每个盖子的颜色与空气温度对比表上看到的那样，白色盖子的平均温度是42（（DEG）C）。
en_027372	白色 :: 较深的颜色吸收更多的能量，所以如果你选择黑色，那么空气中的温度会增加，例如在实验中，温度上升到_54（摄氏度）。而白色的盖子只上升到41（DEG），这就是为什么把狗屋涂成白色是更好的选择，因为狗屋里不会变得那么热。
en_027373	白色 :: 它可以让它不那么热。
en_027374	白色 :: 白色的狗屋在温暖的温度下会使空气温度升高，但浅色不会使温度升高很多。用黑色盖子的颜色，_十分钟后罐子里的空气温度平均为53（DEG）。白色罐子在10分钟后的平均温度为42(DEG)。由于两个罐子开始时都是24(DEG)，黑罐子的温度上升了29(DEG)，而白罐子的温度只上升了18(DEG)。东西的颜色越深，物体吸收的热量就越多。这意味着白色的狗窝将是最凉爽的狗窝，尽管这个狗窝也会被加热。
en_027375	深灰色 :: 我会说深灰色，因为当太阳出来时，你不希望你的狗太热，但也不希望太冷，所以在我看来，深灰色可以完美地发挥作用。
en_027376	白色 :: 狗屋的温度会比灰色或黑色的狗屋低，因为白色狗屋内的平均温度为_42（摄氏度），而黑色、深灰色和浅灰色狗屋的平均温度分别为53（摄氏度）、48（摄氏度）和45（摄氏度）。
en_027377	黑色 :: 它将会更热，因为它很热。
en_027378	白色 :: 白色的温度最低，所以狗屋不会变得非常热。
en_027379	浅灰色 :: 它可能比深色的盖子更不热，因为黑色吸收的热量最多。
en_027380	白色 :: 布兰迪和杰里应该把他们的狗屋刷成白色。这是因为在夏天，当外面的温度升高时，狗屋内的温度对狗来说会更低。这是因为较深的颜色会吸收更多的光和热能。
en_027381	深灰色 ::  深灰色可能会影响狗舍，使狗舍全年保持相同的温度，即不会太凉，也不会太热（_48（DEG））。我知道这一点，因为在数据表格中显示，在所有的试验中，深灰色是保持罐子内温度不变的颜色。
en_027382	白色：白色涂料是狗屋颜色的最佳选择，因为在使用白色盖子_10分钟后，罐子里的空气温度是最低的。似乎颜色越浅，10分钟后罐子内空气的平均温度就越低。这将是狗屋的最佳颜色，因为如果你想让你的狗在夏天保持凉爽，有一个白色油漆的狗屋将保持更凉爽的内部，如果有一个黑色的油漆代替。
en_027383	将狗屋涂成白色只会稍微提高温度，而将狗屋涂成深色则会明显提高温度。在盖子颜色与玻璃罐内空气温度的关系数据表中，带白色盖子的罐子内的温度在_10分钟后从起始温度平均提高了18（DEG）C。带黑色盖子的玻璃瓶内的温度在10分钟后从起始温度平均上升了29(DEG)C。如果布兰迪和杰里希望狗屋里的温度是凉的，那么他们会把狗屋涂成白色。如果他们想让温度变暖，他们会把狗窝涂成黑色。我将把狗窝涂成白色。
en_027384	黑色 :: 更多的狗喜欢黑色
en_027385	"""白色 :: 如果他们使用白色，狗屋会更凉爽，狗可以在里面睡觉或闲逛，对狗造成的 ""损害 ""或问题更少。"
en_027386	浅灰色 :: 浅灰色使其不会太热，也不会太老。
en_027387	浅灰色 :: 我会选择深灰色，因为在热天，狗可以保持凉爽，而在冷天，颜色仍然可以吸收_一些热量。实验证明，深色比浅色吸收更多热量，所以深灰色是最好的。另外，在试验中，罐子的平均温度是48(DEG)c，所以狗在屋里会很舒服和温暖。
en_027388	白色 :: 白色可能会影响狗舍，因为白色比深色更凉爽，因为白色比深色更不容易观察到它。这就是为_什么在布兰迪和杰里的盖子实验中，白色的盖子是深色中最凉的。
en_027389	白色 我选择白色是因为白色是最浅的颜色，它吸收的热量最少，所以狗屋内会更凉快。我知道这_一点，因为在调查中，白色有42(DEG)C，这是最低的，而黑色有54(DEG)C，这是最高的。
en_027390	白色 :: 较浅的颜色将有助于保持狗屋内的温度。例如，带有白色盖子的罐子比黑色盖子的温度低_42(DEG)；53(DEG)
en_027391	浅灰色：。因为它使罐子里的温度温和。
en_027392	这种颜色对狗窝的影响是：当_一种颜色较浅时，如白色，这种颜色不会像黑色那样吸收所有的热量。因此，当外面很热的时候，狗窝里就会很凉爽。
en_027393	浅灰色：：这将吸收更多的热能，同时由于灰色的浅色，仍然保持凉爽。
en_027394	黑色 :: 黑色会影响狗窝，因为它会使里面变热。
en_027395	浅灰色 ::浅灰色将使狗屋保持更均匀的温度，因为它既是_一种浅色又是一种深色，所以它可以吸收适量的太阳光，并排斥适量的太阳光。
en_027396	白色 :: 狗屋应该是白色的，因为它的温度在表格中是最暖和或最冷的，它将比其他颜色更暖和或更冷，所以住在狗屋里的狗不会热或冷。
en_027397	深灰色 ::这种颜色会影响到狗舍，不会使它变冷，也不会使它变暖。
en_027398	白色 :: 我会让狗屋变成白色，因为白色不会吸引大量的热量，所以狗不会那么热。
en_027399	浅灰色 ::  灰色将是_一个伟大的颜色，用于狗屋，因为，颜色不会吸收大量的热量，它不会是冷，因为灰色仍然是一个黑暗的颜色，可以吸收热量，当需要。
en_027400	白色 :: 白色油_漆对狗来说无疑是最凉爽的温度，因为在灯光下10分钟后，它是最冷的，平均温度为42度，比最热的黑色油漆的平均温度53度要低11度。
en_027401	白色 :: 里面不会那么热。
en_027402	深灰色 ::  狗屋的最佳油_漆颜色是深灰色，因为狗屋内的温度不会对狗太热，但也不会太冷。在有深灰色盖子的罐子里，平均是48(DEG)C。这比黑盖子的53(DEG)C或白盖子的42(DEG)C更适合狗窝。
en_027403	深灰色 :: 深灰色，因为如果你使用这种颜色，狗屋的温度大约为_48度，狗屋不会太冷。
en_027404	深灰色 ::深灰色这个颜色会影响狗舍，因为它将保持在_一个相当温暖的温度。这样一来，狗屋的温度就会在48（DEG）左右。狗屋不会太热（53(DEG)），因为它是黑色的，但狗屋也不会太冷（42(DEG)），因为它是白色的。
en_027405	浅灰色 ::因为狗喜欢他们的家，狗感觉很舒服。
en_027406	浅灰色 ::  浅灰色不会太热或太冷，所以温度[erature]刚好合适。
en_027407	黑色 :: 如果你使用黑色油_漆，那么它将吸收更多的热量，因为深色吸收更多的能量，就像他们在实验室的热灯中发现的那样，黑色比其他颜色至少要热5（DEG）c。
en_027408	白色 :: 因为它吸收的热量和能量较少
en_027409	白色 :: 它将使狗体内的空气更加凉爽，所以狗不会变得很热。我知道这_一点，因为数据显示白色的平均温度是42(DEG)c。
en_027410	白色 :: 狗屋里的热量较少，所以狗会更舒适。
en_027411	黑色 :: 这种颜色会使狗屋更加温暖，因为在实验中，颜色越深，里面就越温暖。
en_027412	白色 :: 在这种情况下，只要外面不冷，白色是最好的。白色可以反射热量，因此哈士奇或拉布拉多或任何狗或狼都能保持凉爽和收集。
en_027413	浅灰色 ::这种颜色可以吸收足够的热量，在冬天不会很冷，但在夏天不会太热。
en_027414	深灰色 :: 冬天会吸收热量，夏天不会像黑色那样吸收太多热量。
en_027415	白色 :: 白色吸收的热量较少，所以会让狗更凉爽。
en_027416	浅灰色 ::  浅灰色是狗屋的最佳颜色，因为它不会使狗屋太热，但也不会使狗屋太冷。黑色的平均温度为_53(DEG)C，这对夏天的狗来说太热了。它需要的温度是45(DEG)C的浅灰色。如果我选择白色，那么这只可怜的狗在里面就会太冷。浅灰色将使狗在它的小房子里非常舒适。
en_027417	黑色 因为黑色涂料会吸收更多的光能，使狗屋内部更加温暖，使狗在夜间保持温暖。黑色盖子的平均温度是_53(DEG)，而白色是42(DEG)。在所有颜色中，黑色涂料的温度最高，比白色涂料高11(DEG)。
en_027418	白色 :: 黑色，当天色变暗时，狗会有_一个黑暗的狗窝，所以我就选择了白色。
en_027419	黑色 ::  黑色能吸收更多的热能，所以它能使狗舍成为_一个更温暖的地方。黑色盖子的平均温度比其他颜色的盖子平均高出约8（DEG）C。这就是为什么黑色将是涂抹狗舍的一个好选择。
en_027420	白色 :: porque es el que da mas inside de glass
en_027421	黑色 :: 如果狗窝的颜色是黑色的，那么它将使狗窝内部更加温暖。在实验中，当罐子的盖子是黑色的时候，罐子里的平均温度是_53(DEG)C，而当罐子的盖子是白色的时候，平均只有42(DEG)C。
en_027422	黑色 :: 我认为他们应该使用黑色，因为它对狗来说会更温暖。
en_027423	白色 :: 较深的颜色会更快地吸收热量，而不是较浅的颜色。
en_027424	黑色，因为在_一个温暖的日子里，狗屋会变热，但对狗来说不会太热。而在寒冷的日子里，狗屋应该是相同的温度（53（DEG）C）或变得有点冷，但对动物来说不会太冷。
en_027425	深灰色 我选择深灰色油_漆的原因是它在冬天会比白色或浅灰色的油漆更温暖，但在夏天会比黑色油漆更凉爽。实验证明了这一点，因为实验中的深灰色油漆使室内温度平均为48(DEG)C，而最高的平均数据，即黑色油漆，温度为53(DEG)C，太热，最低的平均数据，即白色油漆，为42(DEG)C，对狗来说太冷。
en_027426	白色 :: 白色不会像其他较深的颜色那样吸引热量。
en_027427	浅灰色 ::  浅灰色将是狗舍的最佳油_漆颜色。浅灰色的平均温度为45度，对狗来说不会太冷或太热。白色狗屋的温度为42度，可能会使狗感到寒冷，而黑色和深灰色会使狗感到太热。深灰色的平均温度为48度，黑色的平均温度为53度，太热了。
en_027428	白色 :: 如果狗屋的内部是白色的，那么狗屋就不会因为阴暗而变得那么热。
en_027429	黑色 :: 如果你看到狗屋是黑色的，那么你可以看到更好的，因为颜色是黑色的，你可以在中午后看到黑色更好。
en_027430	白色 :: 我会选择白色油_漆来刷狗屋，因为根据实验，白色是罐子内部不那么热的颜色。根据Brandi和Jerry的数据，白色的盖子在罐子里的温度是42(DEG)C，黑色的盖子是53(DEG)C，我不希望我的狗在狗窝里太热或太难受。
en_027431	浅灰色 :: 我会选择浅灰色，因为在夏天，黑色的房子可能会使狗过热，但是在冬天，白色的房子可能会太凉。浅灰色的房子在夏天可以驱赶热量，而在冬天可以提供更多的热量。
en_027432	深灰色 如果布兰迪和杰里将狗屋染成白色，它就不会像黑色那样吸收热量。因此，当外面很热时，狗会感觉更舒适。黑色的原因是为了吸收热量，因为在数据表中它的温度比白色高，而白色的温度最低。
en_027433	浅灰色 :: 这种颜色可以使狗舍保持适当的温度，不会太热也不会太冷。
en_027434	黑色 :: 黑色是狗屋的_一个好颜色，因为在白天它会变得更热，因为黑色吸收热量，导致它在晚上更温暖。
en_027435	黑色 :: 我们可以从这个描述中看出，深色的颜色吸收更多的热量。了解了这_一信息，为了让狗在狗屋里更加温暖和舒适，布兰迪和杰里应该把房子漆成黑色。
