ItemId	PromptId	Score1	AnswerText
6_15921	6	0	Cell wall- that will regulate what comes in and out of the cell and across the cell membrane.Nuclear envelope- regulates what comes in and out of the nucleus wich will limit the movement in the cell membrane.
6_15922	6	0	Three ways a cell controls the movements across the cell membrane are, a cell membrane controls what goes where in the cell, lipids in the cell can let certain things in and other things out, and channels in the cell membrane direct where things are gonna go.
6_15923	6	0	Some cells will use sunlight, sugers, and salt intake to control the movement across a cell membrane.
6_15924	6	0	cell membranenucleussymbiosis
6_15925	6	0	Three processes that control the movement of substances across the cell membrane are the protists, the cell nucleus, and the flagillum
6_15926	6	2	Three processes used by cells to control movement across the cell membrane are active transport, cell division, and passive transport.  Active trasnsport is the movement of substances that require energy while passive transport does not require energy. Cell division is the process of a cell dividing into two and distributing the cell to the proper area.
6_15927	6	0	The cells use marker proteins. The cells use channel proteins. The cells use......
6_15928	6	0	Three processes used by cells to control movement is letting it into the cell, going to the nuleus, and then going back out.
6_15929	6	0	it is a portien carryer
6_15930	6	2	1.They use active transport to transport things in and out of the cell useing energy. 2.Passive transport also transports thing in and out of the cell but without useing energy. 3.The membrane also keeps out things that shouldn't go into the cell.
6_15931	6	0	Timpanic Membrane
6_15932	6	1	Lock and Key, only proteins that can fit into the lock are able to get into the cell.They have protector protiens that only allow certain substances in, one of them glycoprotein has a protector like a bouncer that blocks some of substances from entering, and another one receptor protein only lets in ions.and transfer proteins are ones that if they are small enough they can get through. They also have substances inside the cell that fight off the bad substances that come in.
6_15933	6	0	The cell uses a golgi apparatus to ship and move proteins across the cell. Ribosomes carry proteins.The cell uses a endoplasmic reticulum to move the substances throughout the cell.
6_15934	6	0	Prophase, Metaphase, and Anaphase.
6_15935	6	0	Cytoplasm provides a liquid enviornment to make the transportation of substance in and out of the cell easier.Cell membrane- has small holes in it like pores, that limits different substances from entering the cell,Nucleus controls the instructions for each part of the cell...So it gives the cell membrane basic instructions for what may come in and go out of the cell.
6_15936	6	0	One process that the cell membrane does is mitoisis. This is when the cell starts to make a copy of itself. Another is when miosis, this is when the cells nucleus parts into 2 and starts to divide. the final one is cell division, this is when the cell divides and now there are 2 cells.
6_15937	6	0	1.) Cells use fiber like hairs to touch the substances and pass them along.2.) Substances can pass straight through them to get to an organ.3.) Substances can combine to the outer membrane of a cell.
6_15938	6	1	Osmosis ,water on the surface continues to move into and out of the cell at a stable rate.Exocytosis, things from inside the cell exit the cell through the cell membrane.Endocytosis, things from outside of the cell move into the cell through the cell membrane.
6_15939	6	0	figila a whip like structure. cilia and virgialina
6_15940	6	1	Endocytosis is a process where things are engulfed and brung into the cell. Exocytosis is a prossed where things are taked out of the cell. Active movement moved things around the cell using energy.
6_15941	6	0	The plasma membrane controls what enters and leaves the cell, the cell wall surrounds the cell and the ER controls what goes on in the cell.
6_15942	6	0	They use active transport to control the intake and outake of water and sugars.
6_15943	6	0	Cells have many different parts that help them control substances across the cell membrane like Transport proteins decide what goes in,
6_15944	6	0	The cells use energy and they also use active transport.
6_15945	6	0	Diffusion, Osmosis, and absorption
6_15946	6	0	Cytoplasm helps slow the movement.
6_15947	6	0	prophase, anaphase, and telophase
6_15948	6	0	anaphase- where the cells are joinedTelophase-where the 2 sister cells joinProphase-where the cells slit apart
6_15949	6	0	The three processes used by cells to control the movement of substances across the cell membrane are:  diffusion, equillibrium, and transfusion.Diffusion is the net movement of particles across the membrane.  Equillibrium is when the cell is in equal in all parts.  Transfusion is when everything is moving across the cell.
6_15950	6	0	1.Cells contain the nucelus which controls how the cell functions. 2.Controls have the cell moves.                                                3.Conrtols how the cell gets food.
6_15951	6	0	metaphase,interphase,telophase
6_15952	6	0	Facilitated diffusion is a process used to get materials inside of the cell.
6_15953	6	0	1) transit RNA and DNA. 2) reactants3) cells protein
6_15954	6	0	The golgi body helps move substances across the cell membrane along with the endoplasmic retuclum, and the proteins.
6_15955	6	0	1. tRNA transports RNA strands across the cell to help it get to the DNA strands.2. Golgi apparatus sorts and stransports proteins for the cells use.3. Other organelles
